,loc,scale,expectation,cv
間接キス,-2.062897,0.47213775,0.14206934,0.30090654
間桐桜,-2.0532718,0.46017012,0.14264539,0.30998403
間違い探し,-2.0167513,0.48202547,0.14948232,0.31011292
間違ってはいない,-2.0651574,0.4999521,0.14367789,0.28738332
関ヶ原,-2.130496,0.50546604,0.13496388,0.2670088
関裕美,-2.0734303,0.4983524,0.14238043,0.28570232
関西クレーマー,-2.08713,0.47543287,0.1388846,0.29212242
関西弁,-2.0212786,0.49774584,0.14995754,0.30127332
閲覧注意,-2.0151582,0.49468094,0.15064888,0.30453745
閻魔,-2.0128756,0.49819523,0.15125678,0.30360946
閻魔あい,-2.0929928,0.47880688,0.13829519,0.2888329
闇,-1.9801092,0.4921489,0.15582778,0.3166273
闇マリク,-1.9739046,0.49615264,0.15710814,0.31665283
闇堕ち,-1.9990532,0.49503785,0.15312172,0.30931318
闇落ち,-2.0208042,0.43444496,0.14566687,0.3352942
闇遊戯,-2.062484,0.46559027,0.14169239,0.3043285
阪急,-2.019518,0.5193504,0.15188138,0.2924449
阪本さん,-2.02928,0.4907321,0.14824767,0.3020949
阪神,-2.0597692,0.46381393,0.14196035,0.3060718
阪神タイガース,-2.0160925,0.49804986,0.15076004,0.3027007
阪神大笑点,-2.0565238,0.52433324,0.14674467,0.27986908
防振り,-2.039899,0.57124084,0.15308821,0.2679924
防犯ブザー,-2.0625963,0.44549358,0.14038537,0.31512323
阿修羅,-2.0639136,0.48785672,0.14299989,0.29311863
阿修羅閃空,-2.0654483,0.4812086,0.1423214,0.29575822
阿寒湖特別,-2.0895562,0.48785642,0.13937959,0.28569797
阿慈谷ヒフミ,-1.9808908,0.47873348,0.1546953,0.3231345
阿武隈,-2.083234,0.48152605,0.13983384,0.29039726
阿武隈(艦これ),-1.9702601,0.47813413,0.15630375,0.32690355
阿武隈（艦これ）,-2.054497,0.4877884,0.144348,0.29592338
阿良々木暦,-2.0220628,0.49896657,0.14993116,0.30048338
阿良々木月火,-2.1681364,0.5053332,0.1299695,0.25719565
阿賀野,-1.9906416,0.48652622,0.15377146,0.31605998
阿賀野(艦これ),-2.1145623,0.45610633,0.13391556,0.293606
阿賀野型むちむちフェスティバル,-2.011838,0.4813691,0.15017112,0.31196666
阿賀野（艦これ）,-1.9887027,0.46967855,0.15283388,0.325401
阿部さん,-2.0304432,0.546964,0.15245917,0.27873713
限りなくアウトに近いアウト,-2.1073084,0.45717883,0.13495658,0.2951943
限りなくセーフから遠いアウト,-2.0334108,0.41840303,0.14286143,0.34144452
除夜の鐘,-2.0363953,0.4992994,0.14782217,0.2960592
陥没乳首,-2.0740685,0.55973274,0.14698595,0.26260024
陰キャ,-2.054136,0.515305,0.14640678,0.28411677
陰毛,-2.0428128,0.5033208,0.14717294,0.29240385
陰茎が苛立つ,-2.0883424,0.47394857,0.13861863,0.29247612
陰陽師,-2.132817,0.46436307,0.13199377,0.28424692
陰陽物語,-1.9905735,0.56149393,0.15994331,0.28485313
陰陽玉,-1.9908653,0.48526388,0.1536428,0.316617
陸上,-2.1081684,0.48159966,0.13639511,0.28321263
陸上ウェア,-2.0642047,0.48539922,0.1427874,0.29416487
陸上自衛隊,-1.9847819,0.52377546,0.15761317,0.30091745
陸上部,-1.99922,0.5232844,0.15531395,0.296806
陸上部シリーズ,-2.1067357,0.47170946,0.13594829,0.28820342
陸八魔アル,-2.0468814,0.4977082,0.1461642,0.29367447
陸奥,-2.1246073,0.46051872,0.1328455,0.28846928
陸奥(艦これ),-2.0300503,0.48894924,0.1480042,0.3026985
陸奥（艦これ）,-2.0903585,0.5029097,0.14031023,0.27899686
陸戦型ガンダム,-1.9502697,0.49520716,0.16079025,0.3246929
陸戦型ジム,-1.9858458,0.4451392,0.15156037,0.3404786
陽夏木ミカン,-1.9955846,0.47147307,0.15191394,0.32221127
陽炎,-2.002926,0.46366438,0.15025315,0.32405582
陽炎(艦これ),-1.9908895,0.496693,0.15450364,0.3110647
陽炎型,-2.081838,0.51765686,0.14257978,0.275433
陽炎型姉妹,-2.103537,0.57586575,0.14403105,0.2501122
陽炎（艦これ）,-2.0357213,0.53234863,0.15046516,0.28264403
隈,-2.0870252,0.49042705,0.13990861,0.28527915
隊長(けものフレンズ),-2.026128,0.5100059,0.15015684,0.29442176
隊長（けものフレンズ）,-2.0983255,0.49342406,0.1385406,0.2807739
階段,-2.125008,0.49705008,0.13513531,0.27187464
隙を生じぬ二段構え,-1.9894592,0.4879698,0.15406175,0.31571984
隠れ巨乳,-2.0130973,0.48912594,0.15054771,0.30778927
隻眼,-2.0169377,0.5408598,0.15401995,0.2847687
隻腕,-2.0946264,0.4918181,0.13894404,0.28251106
隼,-2.102143,0.4628383,0.13600911,0.29385883
隼鷹,-2.0960164,0.513172,0.14024791,0.27329612
隼鷹(艦これ),-1.9884989,0.48158118,0.1537329,0.3192253
隼鷹（艦これ）,-2.02073,0.4815661,0.14885582,0.30910775
雀,-2.0256145,0.4712894,0.14740703,0.3127739
雀魂,-2.058261,0.48512247,0.14361934,0.2960476
雄っぱい,-2.1467643,0.5088998,0.13301747,0.26138243
集中線,-2.0174258,0.50965965,0.1514425,0.29714438
集合絵,-2.0716887,0.5084362,0.14335445,0.2819517
集積地棲姫,-1.9953147,0.49474436,0.15367293,0.31061077
雌ケンタウロス,-1.9808847,0.46734807,0.15386534,0.32923073
雑コラ,-2.1386685,0.5230945,0.13508452,0.25824115
雑穀(ウマ娘),-1.9823031,0.4918865,0.1554662,0.3160611
雑穀（ウマ娘）,-1.9858756,0.51543254,0.15675986,0.30413264
雛祭り,-2.0139415,0.4432334,0.14723673,0.3321878
雛鶴あい,-2.0200639,0.5214385,0.1519635,0.2914313
離島棲鬼,-2.061191,0.51486135,0.14534427,0.28229788
難波笑美,-1.992694,0.4487473,0.15076892,0.33597732
雨,-2.0824487,0.4551542,0.13822587,0.3036902
雨上がり,-2.0281067,0.48049563,0.14768574,0.30736125
雨宿り,-2.021011,0.496461,0.14990188,0.3019409
雨晴はう,-2.021431,0.5458224,0.15374346,0.28167307
雨晴はう素材リンク,-2.0770302,0.51366055,0.14297198,0.27833942
雪,-2.061632,0.53615475,0.14691503,0.2740161
雪うさぎ,-1.9835865,0.5222803,0.15767832,0.30190364
雪さん,-2.0286143,0.47609898,0.14730072,0.30939096
雪だるま,-2.0019443,0.50523406,0.15346028,0.30374095
雪に水着,-1.9868695,0.47968242,0.15384312,0.3207187
雪に裸,-2.0414042,0.47571406,0.14540209,0.30565017
雪ミク,-1.9585644,0.47933704,0.15823369,0.33010945
雪乃ちゃんねる！,-1.9790478,0.5156301,0.15784992,0.30613014
雪合戦,-1.9952563,0.48750123,0.15313621,0.31412476
雪城ほのか,-2.116521,0.5398327,0.13934377,0.258124
雪女,-2.0791407,0.484409,0.14060305,0.2902569
雪子姫,-2.1064408,0.5125238,0.13874736,0.270714
雪山,-2.0240333,0.4739038,0.14782281,0.31192577
雪景色,-1.9648309,0.47335142,0.15679751,0.33124968
雪村あおい,-2.1052322,0.4454544,0.13452336,0.3019913
雪歌ユフ,-2.097279,0.49199882,0.1385883,0.2816842
雪歩,-2.055089,0.46595505,0.14276835,0.3063994
雪矢りゅう,-2.082655,0.49159026,0.14060166,0.28601393
雪花ラミィ,-2.079969,0.51753074,0.14283718,0.2759975
雪華綺晶,-2.1604133,0.47044098,0.12876634,0.27371413
雪見だいふく,-2.0349157,0.53003836,0.15040173,0.28375632
雪音クリス,-2.0816274,0.5232331,0.14302428,0.27334714
雪風,-2.0422678,0.47383028,0.14514671,0.3063264
雪風(艦これ),-2.0676224,0.4941253,0.14290966,0.28921744
雪風改二,-2.1444519,0.4786499,0.1313488,0.2744152
雪風（艦これ）,-2.020211,0.5047799,0.15064795,0.29844287
雪魅猫(絵師),-2.015097,0.5335928,0.15370251,0.28805205
雫,-2.0752106,0.5278241,0.1442927,0.27337268
雲,-1.9872769,0.516977,0.15666519,0.30304092
雲乳,-1.9648256,0.47459337,0.15689065,0.3305791
雲居一輪,-2.1916912,0.5684213,0.13131718,0.23102087
雲山,-2.088655,0.45769003,0.13752978,0.3004867
雲鷹(艦これ),-2.0545442,0.51609594,0.14640674,0.28368124
雲龍,-2.0676115,0.46028847,0.14062215,0.30550876
雲龍(艦これ),-1.9869742,0.4930183,0.15482795,0.314041
雲龍改,-2.0737562,0.46519187,0.1400782,0.3011192
雲龍（艦これ）,-1.9778866,0.5344721,0.15960452,0.29862085
零式艦上戦闘機,-2.006497,0.53870845,0.15545586,0.28857142
零戦,-2.0859938,0.44682905,0.13722058,0.3070986
雷,-2.0729659,0.5136944,0.14355674,0.27945942
雷(艦これ),-2.0198846,0.5443734,0.15385981,0.28263652
雷獣,-2.087243,0.4714479,0.13860716,0.29400313
雷電将軍,-1.9865981,0.50943136,0.15616564,0.30654895
雷鼓,-2.073759,0.47270328,0.14057207,0.29737908
雷（艦これ）,-1.9390768,0.51405716,0.16415416,0.31933054
電,-2.0194776,0.4601643,0.14754796,0.3206419
電(艦これ),-2.0012705,0.5245641,0.15509975,0.2956736
電光超人グリッドマン,-2.0774531,0.5339661,0.14443968,0.27050346
電子の歌姫,-2.0309875,0.53585404,0.15146244,0.28265613
電子レンジ,-2.0538864,0.49602625,0.14502265,0.2923689
電子工作,-1.9657861,0.5219098,0.16047917,0.3074845
電子書籍,-2.0564022,0.48438495,0.1438351,0.29694378
電撃,-1.9873754,0.5366527,0.15828194,0.29494298
電柱,-2.0490918,0.45221516,0.14272399,0.3156108
電波人間のRPG,-2.06694,0.4955122,0.14310539,0.28880295
電波界隈,-2.0982091,0.4807676,0.13770516,0.2864277
電流走る,-2.0448492,0.49448025,0.1462272,0.29571897
電磁戦隊メガレンジャー,-2.060096,0.52154166,0.1460081,0.27995482
電脳少女シロ,-2.0944405,0.48613906,0.13858452,0.28507176
電脳戦機バーチャロン,-2.021661,0.46658805,0.14766502,0.31647837
電話,-2.102355,0.5132108,0.13936451,0.27155414
電話猫,-2.0924797,0.48707286,0.13891964,0.28521326
電車,-2.0065958,0.5190626,0.15383375,0.2963684
電（艦これ）,-2.138781,0.5174459,0.13467297,0.2602648
霊丸,-2.0696533,0.47474486,0.14128701,0.2976062
霊使い,-2.013703,0.5113074,0.15213524,0.29754162
霊咲,-2.0192995,0.49479687,0.15003487,0.3032252
霊夢,-2.0937333,0.47037306,0.13764079,0.29262048
霊烏路空,-2.0207117,0.44560814,0.14639771,0.32853463
霊鳥路空,-2.037279,0.47558376,0.14599411,0.30697876
霍青娥,-2.0047362,0.5078059,0.1532319,0.30175292
霜月ポトフ,-2.0281556,0.4859038,0.14806496,0.30472073
霞,-2.119854,0.52997255,0.13814954,0.26067302
霞(艦これ),-2.0350063,0.4938842,0.14763008,0.29891637
霞ママ,-2.0589468,0.46939918,0.14244787,0.30346853
霞沢ミユ,-2.0796661,0.4327788,0.13724093,0.31711563
霞（艦これ）,-2.0459476,0.5416424,0.14967944,0.27634364
霧切響子,-2.1157503,0.45854738,0.13390598,0.2920221
霧島,-1.9696394,0.52819204,0.16039015,0.30365878
霧島(艦これ),-2.0051818,0.49705794,0.15233877,0.3064809
霧島レイ,-2.0178246,0.4743616,0.14877576,0.31363365
霧島レイイラコン2023,-1.9943756,0.47510016,0.15235904,0.32068825
霧島（艦これ）,-2.0127792,0.495898,0.15109874,0.30469722
霧生満,-1.9261122,0.4835351,0.16378362,0.33872128
霧生薫,-2.0301194,0.5482924,0.15261954,0.2783543
霧矢あおい,-2.1093452,0.5371382,0.14014378,0.26090822
霧雨魔理沙,-2.0248022,0.4552559,0.14643507,0.3216544
霰(艦これ),-1.9313873,0.46080238,0.16118254,0.3497867
霰（艦これ）,-2.1144025,0.5500551,0.14041932,0.25528228
露出,-2.0417187,0.48333326,0.14588842,0.30183816
露出狂,-2.0170453,0.5010531,0.15084264,0.3010512
露天風呂,-2.020182,0.5254889,0.15226808,0.28976458
青,-2.022712,0.48517075,0.14882016,0.3067377
青い人形,-2.1102111,0.53260285,0.13968322,0.26226524
青の系譜,-2.0695345,0.47327164,0.14120515,0.29835963
青ピクミン,-2.0611792,0.5010746,0.14433168,0.28804427
青フラン,-2.1270604,0.5365682,0.13764083,0.25652066
青ブタ,-2.1078734,0.5291691,0.13975513,0.26410297
青姦,-1.9557476,0.49478278,0.15987827,0.3231282
青娥娘々,-2.0409303,0.48476428,0.14610466,0.3013932
青寒天,-2.0775871,0.48783565,0.14105643,0.28914744
青山ブルーマウンテン,-2.1917436,0.47478312,0.12505095,0.26338542
青山七海,-2.0729885,0.48793596,0.1417135,0.29043463
青山翠,-2.1048794,0.48874903,0.13731997,0.28096214
青山龍星,-2.077175,0.5512055,0.14583766,0.26457947
青年,-1.9883374,0.48337108,0.15389057,0.31836942
青春,-2.1251435,0.47539386,0.13370173,0.28124413
青春の幻影,-2.0858753,0.46641773,0.13846987,0.29687953
青森,-2.1392324,0.46587598,0.13124202,0.2817102
青目,-2.0433342,0.47335842,0.14495961,0.30623648
青眼の白龍,-2.0108786,0.51874435,0.15315104,0.2952341
青空,-1.9598066,0.5173536,0.16105986,0.31131485
青羽ここな,-2.0453138,0.4786127,0.1450352,0.30303252
青肌,-2.0103784,0.4799517,0.15028805,0.3131316
青色,-2.0610971,0.5202255,0.14576206,0.28019014
青葉,-2.1489449,0.47689667,0.13065048,0.27395973
青葉(艦これ),-2.0696368,0.49999228,0.14303863,0.28608167
青葉あげは,-2.0438566,0.4811564,0.14542413,0.3022388
青葉りんか,-2.0567117,0.5395776,0.14791171,0.274125
青葉モカ,-2.0953176,0.47745606,0.13788499,0.28879094
青葉（艦これ）,-2.091948,0.5461931,0.14330435,0.26236936
青霊夢,-2.0899627,0.49939635,0.14011885,0.28057644
青髪,-2.0829284,0.5532002,0.14516081,0.26240194
青髪ロング,-2.0247147,0.5008292,0.14967339,0.29885116
青鬼,-2.123831,0.50154537,0.13559848,0.27036133
静凛,-2.0063238,0.4536854,0.14905967,0.32855293
静岡県,-2.039652,0.49273852,0.14686279,0.29805422
静止画,-2.0322535,0.489905,0.14774758,0.30158412
静画,-1.9258949,0.46396855,0.16230768,0.34982476
静画殿堂入り,-2.0225198,0.46979472,0.14775996,0.31452027
静葉,-2.1367686,0.5380195,0.13641739,0.25355473
静謐のハサン,-2.0535476,0.55637443,0.1497525,0.26915777
非実在青少年,-2.0228121,0.46775347,0.1475755,0.31549844
非常口,-2.0285263,0.46643525,0.1466443,0.31439367
非常食,-2.1090434,0.47514698,0.13585584,0.2859238
非想天則,-2.0507412,0.5001624,0.1457795,0.29146433
面接,-1.9843776,0.48808414,0.15485524,0.3172716
面白い,-2.0109818,0.47461706,0.14981546,0.31565544
面白い稲妻,-2.0306976,0.5204117,0.15027574,0.2887632
靴,-2.1004198,0.48634288,0.13777201,0.28328165
靴下,-1.982373,0.49137563,0.15541631,0.3162882
靴下ください,-2.037789,0.4692944,0.14548671,0.31001163
靴下足裏,-2.0024042,0.4957539,0.15266363,0.30794236
鞍掛てとら,-2.1151392,0.5015399,0.13678183,0.27272373
鞠知姉貴,-2.0080287,0.48172238,0.15076987,0.31298083
鞭,-2.0059893,0.48657653,0.15143317,0.3112217
音ゲー,-2.0543723,0.49194568,0.1446603,0.29405746
音割れポッター,-2.0651512,0.47447535,0.14190637,0.29908058
音声作品,-2.0071042,0.55387294,0.1566539,0.28283364
音声合成,-2.1129112,0.45225528,0.13390245,0.29607713
音楽,-2.1373057,0.5469581,0.13700686,0.2504888
音楽的同位体,-2.010116,0.5090429,0.15250565,0.2995929
音無小鳥,-2.126756,0.56566906,0.1399087,0.24733314
音符,-2.1481361,0.49926427,0.13219148,0.26477256
音街ウナ,-2.0474408,0.49904943,0.14618014,0.29291716
音街ウナTalkEx,-2.1185708,0.46130255,0.13369814,0.28982744
音街ウナ素材リンク,-2.0560503,0.46944502,0.14286417,0.30432567
音速丸,-2.040305,0.49543834,0.14696287,0.296632
響,-2.042853,0.50776756,0.14749824,0.29048377
響(艦これ),-2.0233848,0.45724407,0.14677584,0.32100108
響け！ユーフォニアム,-2.086405,0.46819022,0.13851121,0.29584387
響裕太,-2.1348233,0.4771561,0.13252494,0.27773917
響（艦これ）,-2.0504806,0.49194536,0.14522435,0.29520422
頬に手,-2.1556947,0.5071258,0.13171609,0.2597306
頬杖,-2.0975363,0.545882,0.14248155,0.26101163
頬染め,-2.1007059,0.49026826,0.13799684,0.2814721
頭,-2.044028,0.4942015,0.14632714,0.296088
頭がパーン,-2.0733972,0.48694175,0.14158699,0.29076782
頭にきました,-2.1065888,0.4909245,0.13723157,0.27953702
頭の体操,-2.109444,0.52195835,0.13900802,0.26632014
頭の悪い人,-2.025332,0.48084095,0.14812067,0.30804503
頭文字D,-2.035568,0.48590726,0.14697173,0.3024687
頭隠して包丁隠さず,-1.9954847,0.4941855,0.15360436,0.31082326
頼めば見せてくれる,-2.0379086,0.52375215,0.14945643,0.28535715
顎,-2.0066547,0.5576622,0.15705468,0.2816305
顔,-2.0107183,0.46342438,0.1490703,0.32167122
顔がうるさい,-2.004898,0.51143324,0.15349057,0.30011848
顔射,-2.0578895,0.47588998,0.14303672,0.3005668
顔芸,-2.0314085,0.48816565,0.14774674,0.30265698
類は友を呼ぶ,-2.0998602,0.50247335,0.13895288,0.2765378
顧客が本当に必要だったもの,-2.0447743,0.46925047,0.14447103,0.30787617
風,-2.0823932,0.5249289,0.14304186,0.2724976
風のいたずら,-2.0722973,0.50645065,0.14312294,0.2826
風のクロノア,-2.0104692,0.45692983,0.14866248,0.3253508
風の谷のナウシカ,-2.056915,0.5460041,0.14839838,0.27178988
風チラ,-2.062509,0.44093132,0.140114,0.3177683
風俗,-2.027792,0.50072277,0.14920557,0.2979804
風倉モエ,-2.0594032,0.46152082,0.14186172,0.3073788
風切守,-2.0393045,0.4771999,0.14581092,0.3055552
風刺,-2.1023645,0.5134476,0.13938014,0.27145934
風刺画,-1.9549695,0.4089427,0.15391536,0.37637392
風呂,-2.0172818,0.5224505,0.15246738,0.29183125
風呂上がり,-2.0568514,0.51539284,0.14601637,0.28331083
風呂上り,-2.1163168,0.5256411,0.13832247,0.26315004
風景,-2.0173323,0.5348701,0.153464,0.28691828
風景画,-2.039953,0.52138066,0.14896646,0.28571534
風来のシレン,-1.9420259,0.4988521,0.1624152,0.32557788
風真いろは,-2.031387,0.44767958,0.14497723,0.3238415
風神,-2.0021381,0.50733256,0.15359361,0.3027474
風神録,-2.0499156,0.48992088,0.14516209,0.296297
風紀委員,-2.0776906,0.51591015,0.14304315,0.27726367
風紀委員長,-2.0391624,0.48383576,0.14629738,0.30236992
風船,-2.0536463,0.5176862,0.14665875,0.2832966
風船ガム,-2.0207705,0.5758072,0.15645395,0.2717124
風船乙女,-2.0408816,0.48198962,0.14591596,0.30273673
風見幽香,-1.9819894,0.48700526,0.15514389,0.31856716
風評被害,-2.0306873,0.5239444,0.15055475,0.28734872
風邪,-2.0480318,0.4634713,0.14361359,0.30986512
風邪ひいた時に見る夢,-2.0196671,0.5243932,0.15225889,0.29035252
風野灯織,-2.067172,0.54443765,0.14675868,0.26956013
風鈴,-2.0602434,0.545324,0.14785041,0.27112395
風雲(艦これ),-2.0069616,0.44584584,0.14844033,0.33294094
風雲（艦これ）,-2.0667498,0.4947481,0.14307849,0.28919464
風霊使いウィン,-2.013473,0.5011903,0.15139283,0.30206656
風魔小太郎,-1.9924985,0.50891167,0.15520585,0.304976
風鳴翼,-1.9562418,0.47103357,0.15797704,0.33538383
飛沫丸,-1.9908447,0.5669606,0.16039392,0.28290138
飛行場姫,-2.0769126,0.46438172,0.13958417,0.30058068
飛行機,-2.0676491,0.49017859,0.14262855,0.29097262
飛行船,-2.0788288,0.4902065,0.14104481,0.2877253
飛頭蛮,-1.9992733,0.47588935,0.15167154,0.3187118
飛鳥馬トキ,-2.0976613,0.4792559,0.13768068,0.28728008
飛鷹(艦これ),-1.982714,0.45802084,0.15292272,0.3338772
飛鷹（艦これ）,-2.041205,0.48236763,0.14589535,0.30245674
飛龍,-2.0477064,0.45207927,0.1429131,0.316124
飛龍(艦これ),-2.0668075,0.5094788,0.14413238,0.28290161
飛龍（艦これ）,-2.0172632,0.4919663,0.1501309,0.305165
食,-2.061574,0.49952608,0.14416297,0.2885995
食いしん坊,-2.032778,0.50373036,0.1486879,0.2951736
食い込ませ,-2.0689774,0.52035344,0.14462756,0.277941
食い込み,-1.9902954,0.4561548,0.15163836,0.3324274
食い込み直し,-1.984806,0.44994852,0.15204494,0.33791628
食べ物,-2.0048618,0.519281,0.1541182,0.2967915
食べ物で遊んではいけません,-1.9792376,0.48683318,0.15555838,0.31953117
食ザー,-2.0274155,0.46653202,0.1468139,0.31469202
食パン,-2.0382545,0.5211089,0.14919856,0.28630975
食中毒,-2.0698347,0.4308753,0.13848297,0.32139918
食事,-2.0305307,0.54694104,0.15244393,0.27872095
食品,-2.0411396,0.4237656,0.142082,0.3352844
食品まみれリンク,-2.0297809,0.49472052,0.1484649,0.30009854
食品入りリンク,-2.0591497,0.5428238,0.147811,0.27230015
食戟のソーマ,-2.03968,0.4874629,0.14647947,0.30049357
食欲の秋,-2.0464518,0.5375293,0.14927234,0.27770084
食物連鎖,-1.9908248,0.48899117,0.15392826,0.31478742
食用奴隷,-2.099984,0.5121779,0.1396214,0.27260336
食虫植物,-2.13023,0.45249927,0.13161792,0.2908688
食蜂操祈,-2.0660474,0.48563573,0.14254087,0.29351398
飢えた狼,-2.0098455,0.5425577,0.15525892,0.28616112
飯テロ,-2.0567143,0.4882271,0.14405912,0.2950658
飯テロの人,-2.0222857,0.4956597,0.14965144,0.30192375
飯テロ妖怪,-2.0627124,0.47888684,0.14255233,0.29767436
飯綱丸龍,-1.9310963,0.50695086,0.16487022,0.32521933
飲み物,-2.1466365,0.48976585,0.13176948,0.26904586
飲尿,-1.9828069,0.5354925,0.15890785,0.29675084
飲酒,-2.147478,0.50358486,0.1325654,0.2632434
飴,-2.0921006,0.5070832,0.1403615,0.27680174
餃子,-2.043333,0.4845238,0.14573705,0.30078408
餅,-2.1677752,0.54353017,0.13264714,0.24404743
