,loc,scale,expectation,cv
120425820,-1.9891976,0.55548984,0.15962736,0.51731503
120444944,-2.0633924,0.5235794,0.14568263,0.53142583
120456016,-2.0965087,0.5118699,0.14008535,0.53465486
120458284,-2.0944412,0.50878,0.14015411,0.5414343
120460984,-2.0522554,0.50786257,0.14612494,0.5665418
120563299,-2.083896,0.47067842,0.13902147,0.6275283
120574740,-2.13402,0.42678365,0.12964594,0.7117761
120607819,-2.146339,0.45815492,0.12984863,0.61860394
120625437,-2.17086,0.54800206,0.13256171,0.44142175
120666107,-2.0547357,0.47395417,0.1433567,0.63818306
120696421,-2.029713,0.47131026,0.14680557,0.6608894
120703582,-2.1335354,0.50788516,0.13471934,0.5222746
120714146,-2.1176922,0.4831388,0.13520265,0.5792171
120734314,-2.0571613,0.49276516,0.14431562,0.59433776
120743536,-2.1133702,0.499936,0.13691401,0.54779625
120749065,-2.0605085,0.45933974,0.14156279,0.670936
120750248,-2.0400388,0.43576226,0.14297372,0.75293416
120752038,-2.033807,0.45175797,0.14489233,0.7099598
120804661,-2.0038385,0.45198646,0.14931567,0.7308942
120961090,-2.0474005,0.54643744,0.14985256,0.5018608
120966278,-2.1088574,0.49271154,0.13704102,0.5645015
120986213,-2.113149,0.5013185,0.13703914,0.54527694
121010515,-1.9789709,0.5142955,0.1577536,0.5964222
121038352,-2.1678083,0.5260323,0.13140734,0.47489187
121057790,-2.089156,0.47610968,0.13864817,0.61164594
121061415,-2.0909064,0.48469016,0.13897736,0.59158295
121063903,-1.977052,0.47574565,0.15506901,0.68513376
121072839,-2.001182,0.50252354,0.15336767,0.6073247
121090288,-2.0358288,0.5199026,0.14946704,0.5529699
121094094,-2.028492,0.5377782,0.15199779,0.5255704
121094738,-2.1059542,0.4913427,0.13734691,0.5689183
121120514,-2.0830371,0.44832304,0.13771893,0.6851908
121144798,-2.0862253,0.464922,0.13832504,0.63994193
121153234,-2.0561252,0.5220967,0.1466315,0.53792953
121186621,-2.0878425,0.4646968,0.13808705,0.6394603
121208014,-2.0467393,0.5240074,0.14816225,0.5395886
121261307,-2.0817206,0.53155833,0.14364024,0.50836337
121304427,-2.0432475,0.4621234,0.14421234,0.6752841
121322184,-2.0471396,0.45938808,0.14347121,0.6798378
121325598,-2.014516,0.52678883,0.15323801,0.5521962
121334809,-2.0400102,0.45751843,0.14437394,0.6897181
121358809,-2.0972774,0.5113441,0.13994005,0.53519934
121368966,-2.036644,0.5073857,0.14838813,0.57639843
121386660,-1.9919257,0.5302363,0.15702498,0.5585085
121396537,-2.0768366,0.5251637,0.14385661,0.5216034
121423356,-2.079498,0.4727425,0.13977025,0.6254109
121432160,-2.073849,0.5486947,0.14612162,0.48534775
121433583,-2.115742,0.4747942,0.13492621,0.59852946
121446104,-1.9984108,0.49922156,0.15353915,0.61607337
121447415,-2.0361402,0.52136683,0.14953445,0.55011624
121453455,-2.0611956,0.4953076,0.14391524,0.5866199
121591682,-2.0714386,0.50980127,0.14349,0.5521027
121604259,-2.0877833,0.53520244,0.14304978,0.49940285
121610939,-2.0651278,0.5343657,0.1462622,0.5122181
121623958,-2.0392725,0.54641134,0.15107334,0.50599754
121632260,-2.0832613,0.48959014,0.14037864,0.5856467
121646956,-2.1163166,0.48221308,0.13532828,0.5819834
121679249,-2.0734642,0.51154554,0.14332727,0.54772204
121737168,-2.1042666,0.53424454,0.14063914,0.4927493
121739620,-2.0457826,0.48565185,0.14546007,0.616728
121761121,-2.0741303,0.5091093,0.14305384,0.55192167
121771176,-2.0380898,0.49184912,0.14702804,0.607766
121807073,-1.9866914,0.4991173,0.15534103,0.6235638
121809744,-2.056498,0.44514602,0.14122222,0.7126857
121810711,-2.027695,0.534949,0.15188833,0.5307618
121812856,-2.0801654,0.52763647,0.1435653,0.5156795
121819017,-2.0633798,0.5335786,0.14645651,0.514413
121871962,-2.0258908,0.5011075,0.1495183,0.59543246
121873639,-1.9835207,0.49525744,0.1555356,0.6341147
121898883,-2.0523188,0.5294275,0.1477591,0.5271585
121958531,-2.0063884,0.5224182,0.15413477,0.5647601
121969622,-2.1247509,0.52040327,0.13678554,0.50508
121969838,-2.1344178,0.5290636,0.13608661,0.4861829
121976379,-2.0285137,0.54058,0.15222429,0.52091163
121979344,-2.1110463,0.49827126,0.1371186,0.5522868
122002997,-2.0278852,0.50306827,0.14936739,0.5902037
122017538,-2.111264,0.48374152,0.1361142,0.58167005
122072784,-2.104491,0.48222643,0.13693899,0.5888777
122108170,-2.0482113,0.5617907,0.15101033,0.47847316
122141648,-2.029248,0.48931786,0.14814968,0.6187548
122155985,-2.064582,0.47114128,0.14176351,0.63864887
122170991,-2.082709,0.5284422,0.14326152,0.51302034
122178784,-2.0902267,0.49752265,0.13995108,0.56539315
122180155,-2.0126312,0.5614728,0.1564521,0.49627683
122212001,-2.1230116,0.49563843,0.13531053,0.5508098
122248649,-1.9823973,0.5007475,0.15613672,0.62268364
122350627,-2.0386078,0.47065875,0.1454609,0.65665007
122364533,-2.039578,0.44543105,0.1436503,0.7240116
122417329,-2.0531151,0.47935653,0.14395943,0.6265025
122422781,-1.9823202,0.51942104,0.1576432,0.58430034
122469649,-2.1061013,0.4799904,0.13657166,0.5927827
122487221,-2.0538275,0.45115086,0.14198142,0.6975702
122488860,-2.1494105,0.5183431,0.13331097,0.49617088
122509245,-2.093187,0.51107025,0.14049397,0.5378938
122510193,-2.0829158,0.5089426,0.14179052,0.5474061
122517637,-2.0559502,0.52314496,0.14673753,0.53616333
122521015,-2.0863063,0.44302666,0.13694581,0.6977326
122563048,-2.0723295,0.5028682,0.14285983,0.5649394
122571693,-2.025648,0.509649,0.15020157,0.578272
122590131,-2.0697596,0.4893529,0.1422703,0.5941141
122598389,-2.0674868,0.50234205,0.1435154,0.56872123
122614905,-2.1510255,0.49145144,0.13130096,0.54363406
122616679,-2.0512671,0.496188,0.14541467,0.59063023
122655674,-2.0663812,0.5088839,0.14415015,0.5566442
122674957,-2.0934901,0.48925972,0.13892756,0.5803761
122690389,-2.1255138,0.4693897,0.1332737,0.60489136
122699224,-2.0665076,0.52024037,0.14497665,0.5356609
122847161,-2.047823,0.46166062,0.14352332,0.6734057
122874527,-1.9809128,0.54059047,0.1596464,0.5462889
122948593,-2.0196457,0.47503403,0.14855246,0.65830994
122967886,-2.043773,0.52681416,0.14882168,0.53623027
122996429,-2.0665638,0.50099236,0.14355068,0.5719302
123100953,-1.9669838,0.5526881,0.16295981,0.5334826
123104550,-2.0095239,0.46262854,0.1491935,0.6970839
123168812,-2.112029,0.47528997,0.13546,0.59964436
123175449,-2.0732536,0.5040899,0.1428157,0.5620306
123191455,-2.1736596,0.48773688,0.12812923,0.53861326
123193482,-2.1004262,0.51491624,0.13975605,0.52710533
123208340,-2.0510156,0.5119376,0.14661056,0.55941117
123211329,-2.0366235,0.44892108,0.14430036,0.7160237
123246462,-2.050014,0.50458837,0.1462103,0.5742533
123331452,-2.0266585,0.51487523,0.15045214,0.5675372
123490158,-2.0589411,0.49078393,0.1439187,0.5974981
123532136,-2.0276835,0.45685458,0.14612025,0.7000909
123532962,-2.063823,0.46488813,0.14145657,0.654525
123562270,-2.1026554,0.5081781,0.13896504,0.53811324
123588986,-2.0221174,0.4637288,0.1474015,0.68544686
123640839,-2.0366166,0.4975431,0.14766014,0.5964882
123641079,-2.1312053,0.49892002,0.13442558,0.5400327
123643771,-1.980329,0.49500895,0.1560136,0.6367022
123656874,-2.1449835,0.56538093,0.13735923,0.4297101
123667187,-2.1264625,0.53085387,0.13730377,0.48722824
123686945,-2.0936356,0.4629935,0.137181,0.63994724
123698819,-2.1116006,0.5038709,0.13742764,0.5412969
123786065,-2.0784643,0.5769433,0.14777972,0.44396487
123789949,-2.1037889,0.5429782,0.14136979,0.4795035
123791329,-2.103448,0.47356245,0.13651548,0.6087338
123793967,-2.0328543,0.501866,0.14853723,0.58973897
123806527,-2.138929,0.52806216,0.13540241,0.48557496
123809194,-2.0325835,0.49074247,0.1477595,0.6135474
123811083,-2.0509675,0.48990408,0.14500828,0.60418606
123811507,-1.998905,0.486837,0.1525291,0.6435548
123811602,-2.0100827,0.49467498,0.15141498,0.6187695
123828182,-2.029559,0.5468461,0.15258422,0.5102458
123831993,-2.0797288,0.4778057,0.14007467,0.61355984
123848254,-1.9887426,0.48921826,0.15426624,0.6445633
123882255,-2.0188622,0.5181765,0.15188847,0.5656781
123892456,-2.1286209,0.52713025,0.13673814,0.49210045
123895643,-2.0875235,0.4780221,0.13900146,0.60830784
123901339,-2.1459334,0.47053775,0.13065037,0.5900947
123902136,-2.0900574,0.52014285,0.14159518,0.52336323
123943842,-2.136284,0.5121922,0.134645,0.5132445
123961019,-2.1011894,0.5316512,0.14087775,0.49841237
123961621,-2.1105182,0.482882,0.13615918,0.58393556
124057241,-2.0773153,0.5012699,0.1420353,0.5652663
124057868,-2.1264923,0.5148284,0.13615407,0.51369536
124079952,-2.0870981,0.48107958,0.13926464,0.60173744
124084727,-2.0856085,0.5048334,0.14111501,0.5537032
124125660,-2.0764136,0.49027407,0.14139056,0.58822376
124132184,-2.0333078,0.55588955,0.15277314,0.49439037
124144900,-2.0398474,0.49953774,0.14733028,0.5904124
124149363,-1.9819068,0.43971008,0.15179348,0.7850915
124195828,-2.0616672,0.5037668,0.14445652,0.5692173
124198410,-2.0986125,0.47732195,0.13742259,0.60316384
124201068,-1.9835759,0.5232297,0.1577583,0.5762453
124224398,-2.0801628,0.49206293,0.1409853,0.5822809
124226469,-2.0715213,0.4995853,0.14274026,0.5719093
124236837,-2.0176105,0.49741492,0.1504838,0.60820806
124322429,-2.0696955,0.4865672,0.14208618,0.6001588
124363810,-2.0999048,0.48715556,0.1378975,0.5810601
124366883,-2.1030126,0.50957096,0.13901392,0.53536373
124371255,-2.0923867,0.503989,0.14010204,0.5515722
124378565,-2.0486572,0.49637476,0.1458082,0.59178317
124392797,-2.034719,0.44043618,0.14403096,0.74248874
124407741,-1.9472505,0.5019196,0.16181707,0.6423267
124422652,-2.0500817,0.50395024,0.14615336,0.5754843
124430014,-2.014636,0.5608955,0.15608817,0.4961421
124439756,-2.0216074,0.4958954,0.14977048,0.6090404
124467234,-2.0637636,0.49123135,0.1432578,0.5936714
124476066,-2.0849514,0.43892714,0.1368838,0.710505
124477086,-2.18518,0.4699425,0.12558697,0.5686632
124479419,-2.048974,0.47928584,0.1445519,0.6292665
124497783,-2.0493681,0.49353188,0.14549969,0.5973538
124509002,-1.9959753,0.49401394,0.15351602,0.6290357
124512575,-2.0063148,0.4515539,0.14891727,0.7303413
124523996,-2.0818563,0.47223154,0.13940738,0.62513787
124533900,-2.0342762,0.48903093,0.14738594,0.6162875
124547914,-2.0780396,0.5213673,0.14339852,0.52754205
124551817,-1.9970945,0.5455425,0.15750687,0.52922744
124552336,-2.0486836,0.48074552,0.14469525,0.6260713
124561628,-2.0899343,0.48293042,0.13899414,0.5959741
124565223,-2.0578163,0.469124,0.14259061,0.6479114
124586609,-2.0934951,0.48723876,0.13878986,0.58462054
124605189,-2.0108976,0.478945,0.15013754,0.65451264
124614375,-2.0765026,0.5211375,0.1436019,0.5287563
124617137,-2.0698102,0.4594674,0.14026034,0.6643936
124633364,-2.0775564,0.5510088,0.14576626,0.48010907
124635956,-2.0138075,0.44141787,0.14713825,0.755137
124647400,-2.132877,0.4654478,0.13205244,0.60954314
124652218,-2.054643,0.47556785,0.14347987,0.6344041
124661384,-2.0151596,0.49432358,0.15062201,0.6164045
124672351,-1.9897408,0.547879,0.15887222,0.5292717
124673941,-2.068381,0.50721276,0.14374009,0.5587243
124723556,-1.9603155,0.49200797,0.1589319,0.6565485
124729483,-2.1482024,0.49338546,0.1317976,0.54142064
124741829,-2.1068306,0.5289483,0.1398846,0.49996942
124749459,-2.0479507,0.4763205,0.14449504,0.6368753
124767250,-2.0845969,0.4641679,0.13850193,0.642844
124775848,-2.0740194,0.49408585,0.14199562,0.5816613
124788874,-2.1846898,0.51181203,0.12825766,0.48962358
124798143,-2.0941243,0.50337034,0.13981524,0.5517969
124803992,-2.1154504,0.46189722,0.13415278,0.62879485
124811011,-2.0443223,0.46974385,0.14456983,0.65517217
124843670,-2.1118398,0.5572619,0.14134248,0.45514947
124860330,-1.9774535,0.46708074,0.1543749,0.70760804
124866959,-2.1202285,0.5716588,0.14130542,0.43239936
124870181,-2.0179799,0.51070976,0.15143971,0.5806193
124875700,-2.0493753,0.51818866,0.1473248,0.54865587
124890223,-2.0254002,0.49887332,0.14942467,0.60040146
124899000,-2.1562307,0.5473852,0.13446984,0.44878542
124912182,-2.0460396,0.5142058,0.14751348,0.5579018
124915750,-2.0872626,0.5315743,0.1428476,0.5055277
124925236,-2.0294166,0.47036815,0.14678396,0.6634417
124935858,-2.146051,0.48216677,0.13136068,0.56502914
124937204,-1.999669,0.4860454,0.15235394,0.6449114
124965961,-2.0248728,0.4903614,0.14887537,0.61914206
124965975,-1.9929044,0.5369427,0.15743373,0.5460619
125019731,-2.016138,0.48101676,0.1495014,0.64613736
125022807,-1.9775652,0.4811519,0.15539086,0.67121404
125024800,-2.0107,0.49646485,0.15145582,0.6144817
125046949,-2.1047366,0.52598244,0.13995872,0.5058916
125047062,-2.0290372,0.51258385,0.14991811,0.57059014
125049164,-2.063007,0.48860586,0.14318192,0.5997508
125057224,-2.0337307,0.505013,0.14864242,0.58282435
125061691,-2.0574276,0.46551764,0.14240585,0.65713644
125122382,-1.950769,0.5112338,0.16201134,0.61987805
125141461,-2.0230787,0.5038545,0.15014647,0.591432
125149585,-2.082498,0.50303346,0.14142627,0.55890286
125149734,-2.0662508,0.48906958,0.1427506,0.59681076
125151024,-2.1426783,0.5358789,0.13545778,0.47170523
125156170,-2.0921428,0.4696077,0.1378103,0.62490106
125161986,-2.05651,0.50129634,0.14502327,0.57709676
125175819,-2.0604498,0.5028747,0.14456756,0.5716778
125189003,-2.0759456,0.53789806,0.14496276,0.5010216
125195255,-2.0123575,0.4984309,0.15135296,0.60922956
125223735,-2.0228128,0.4998828,0.14988732,0.5998305
125223761,-2.1050303,0.45723307,0.13526773,0.64702183
125224016,-2.0396104,0.52235657,0.14909342,0.5464172
125231634,-2.0303793,0.4957847,0.14845431,0.6039578
125267737,-2.064129,0.45760497,0.14093903,0.67305386
125273632,-1.9894004,0.48730025,0.1540205,0.64861244
125301318,-2.0474052,0.5092067,0.14693579,0.5666819
125318700,-2.1606517,0.44961908,0.12750842,0.63073856
125356385,-2.050399,0.5018569,0.14595327,0.5795007
125357034,-2.0265374,0.5045173,0.14967807,0.5880388
125359439,-2.0328457,0.48752183,0.14748822,0.6205392
125368950,-2.1429071,0.5479118,0.13631275,0.45406199
125380014,-2.1430225,0.5041699,0.1331966,0.52400976
125399153,-2.1264453,0.52812743,0.13710803,0.49157006
125412613,-2.0416336,0.49402827,0.14666536,0.6009301
125412808,-1.9977723,0.487604,0.15275905,0.64249897
125428674,-2.1057785,0.497799,0.1378104,0.55612695
125438971,-2.1440537,0.4402619,0.1291038,0.66606534
125445282,-2.0995116,0.48989928,0.13813676,0.5755667
125448782,-1.9426455,0.48995492,0.16160218,0.6731858
125461568,-1.9548118,0.5473635,0.16447307,0.548963
125493456,-2.0792632,0.4679079,0.13948555,0.63710123
125515055,-1.9777356,0.4973957,0.1566041,0.6329932
125531528,-2.13773,0.48673046,0.13275146,0.56035376
125534965,-2.1309047,0.47081026,0.13264573,0.5984136
125548440,-2.0206726,0.5179537,0.15159625,0.56507564
125549119,-2.0646534,0.53035986,0.14601986,0.51912344
125551713,-2.086182,0.5118367,0.14153704,0.54026556
125556129,-1.9328756,0.510796,0.16489947,0.63201046
125590655,-2.028771,0.49133798,0.14836729,0.61457866
125596554,-2.009797,0.46955937,0.14963531,0.6786613
125614198,-1.9420679,0.4628074,0.15961789,0.745214
125686824,-2.073789,0.5169178,0.1436771,0.53770554
125689990,-2.0376818,0.4754405,0.14592536,0.64556265
125693833,-2.0212734,0.47716293,0.14846127,0.65204835
125733031,-2.0147936,0.4772213,0.14943056,0.6561449
125734816,-2.0984178,0.5126346,0.13987297,0.5322529
125797476,-2.0899386,0.52608275,0.1420527,0.51326466
125797973,-2.0246484,0.47645035,0.14791079,0.6515752
125799659,-2.1504517,0.5147982,0.1329286,0.50158477
125824616,-2.0461354,0.47253618,0.14449792,0.6471299
125826175,-2.0574598,0.55607253,0.14914273,0.4823244
125836536,-2.091393,0.5592694,0.14442399,0.46173966
125840848,-2.064641,0.52430534,0.14555623,0.5294955
125843534,-2.0727,0.4925822,0.14207765,0.58555585
125856230,-2.0068064,0.45661017,0.14918622,0.715546
125860737,-1.992008,0.53744864,0.15761775,0.54567134
125880856,-2.10501,0.46068007,0.13548464,0.6383976
125917860,-2.0228612,0.51505023,0.15103814,0.5693607
125930444,-2.12683,0.53223115,0.13735381,0.48488653
125937521,-2.034556,0.44894964,0.14460087,0.7174236
125943994,-2.0447156,0.48784104,0.1457706,0.61251014
125948036,-2.184401,0.54411155,0.13050127,0.44079724
125951998,-2.1111739,0.4794022,0.1358423,0.5910646
125953360,-2.0118167,0.4750767,0.1497231,0.6633784
125972773,-2.0187209,0.51516753,0.15167396,0.57149714
125984922,-2.091421,0.4681044,0.13781266,0.628932
126033094,-2.1043646,0.5113053,0.13894904,0.53148985
126033757,-1.991881,0.52410984,0.15652564,0.56982416
126129577,-2.0981965,0.50656843,0.1394721,0.54351443
126164253,-2.006507,0.49339795,0.15186153,0.6238111
126188853,-1.9723579,0.5138311,0.15876238,0.6013217
126199593,-2.0188453,0.5173086,0.15182279,0.56733245
126206032,-2.0653696,0.5306024,0.1459341,0.51834434
126211644,-2.08717,0.5343089,0.1430692,0.50114256
126222149,-2.0973766,0.5061411,0.1395563,0.5447613
126222607,-1.9260154,0.5267742,0.16741663,0.60332257
126269116,-2.0099773,0.45392132,0.14853197,0.72087306
126275391,-2.022429,0.4777686,0.1483327,0.6498329
126280146,-1.9301699,0.5249842,0.16656564,0.6043562
126343598,-2.018666,0.48213497,0.14920427,0.64186543
126346956,-2.0859206,0.5140997,0.14173852,0.5362819
126387688,-2.0772278,0.51660645,0.14316082,0.5364195
126398843,-2.0745757,0.4903331,0.14165476,0.589181
126409812,-2.0871797,0.52780634,0.14257461,0.5117914
126413719,-2.0746078,0.51400584,0.14334416,0.5425552
126435769,-2.0305722,0.4896793,0.14797986,0.6171335
126441560,-2.0151124,0.5184254,0.15247877,0.5673314
126442137,-1.9973532,0.5278374,0.15597695,0.5598351
126452054,-2.0324233,0.46549138,0.1460097,0.67384255
126453876,-2.0934424,0.5314383,0.14195727,0.5026341
126463252,-2.035934,0.47821546,0.14637421,0.64005506
126491003,-2.1103084,0.4661024,0.13510774,0.62189573
126495361,-2.0514686,0.5128462,0.14661239,0.55743784
126546260,-2.105402,0.45173386,0.13487993,0.66097045
126546417,-1.9766896,0.5347547,0.1598198,0.5588836
126546432,-2.0550096,0.5317594,0.14754449,0.5217863
126555515,-2.0158095,0.48131117,0.1495717,0.6456506
126565218,-2.1050775,0.485348,0.13706553,0.5818644
126568549,-2.0165477,0.44578275,0.14702001,0.7398266
126574266,-2.0752761,0.548609,0.14590637,0.4847841
126598089,-1.9952887,0.5219106,0.15581383,0.57202333
126605140,-2.0590878,0.4968154,0.14432682,0.58473206
126608065,-2.0394912,0.59715813,0.15548715,0.43602943
126617164,-2.023822,0.54175377,0.15303731,0.5214269
126619159,-2.1237464,0.507507,0.13601846,0.52809703
126619789,-1.9894598,0.5206554,0.1566222,0.5777668
126621764,-1.9977849,0.48109373,0.1522762,0.6579193
126622082,-2.1455617,0.5237143,0.13420011,0.48928738
126622536,-1.9652255,0.509954,0.15958177,0.6136508
126629284,-2.0345838,0.4935877,0.14767085,0.6061305
126629543,-2.037758,0.4520464,0.14433978,0.70635015
126631104,-1.9988011,0.5077995,0.15414356,0.5977793
126633725,-2.0318768,0.56969225,0.15418498,0.4750742
126636590,-1.9803017,0.44965208,0.15271097,0.75529575
126637167,-1.9953679,0.5221279,0.15581916,0.5715668
126649240,-2.078229,0.57535315,0.14767915,0.44611847
126654676,-2.114032,0.4988597,0.13674991,0.54950315
126657127,-2.0554054,0.5370516,0.14790381,0.5127992
126658954,-2.0779762,0.4808748,0.14052695,0.6077089
126668751,-2.138794,0.45356947,0.13055882,0.63462704
126674567,-2.041136,0.52449703,0.14903301,0.54174685
126680453,-1.9446507,0.4617954,0.15913169,0.74620384
126683925,-2.1248338,0.5247016,0.13708173,0.49791452
126694299,-2.0702188,0.4818592,0.14168845,0.6102308
126700144,-2.0758011,0.53856087,0.14503545,0.5000398
126710745,-2.0931015,0.5035534,0.13997123,0.55201095
126714763,-2.0844104,0.46370935,0.1384983,0.6440992
126718084,-2.0228214,0.4636178,0.14729017,0.6852571
126731628,-2.0612905,0.4701666,0.14216569,0.64311886
126741980,-2.0398169,0.55903864,0.15204866,0.48651806
126754761,-2.0863976,0.49236614,0.14012991,0.5780355
126769465,-2.0874355,0.4565444,0.1376255,0.6602872
126777265,-2.1371102,0.49217126,0.13318793,0.549835
126781502,-2.0490303,0.5116164,0.14687777,0.5611347
126818743,-2.0268574,0.51902485,0.15074524,0.5595866
126832166,-2.0485656,0.43989533,0.14201654,0.7339056
126832366,-2.055794,0.49558207,0.1447144,0.58922416
126835216,-2.1108744,0.5411782,0.14023475,0.47882304
126861810,-2.0968826,0.46809548,0.13706145,0.6255275
126865940,-2.021303,0.48578823,0.14907469,0.63169867
126867517,-2.0492823,0.527732,0.14807568,0.531688
126884953,-2.0822072,0.49276024,0.14074564,0.57964706
126890074,-2.0463083,0.5174295,0.14771928,0.5517405
126895125,-2.0093565,0.5008991,0.15199517,0.6058001
126914983,-2.0856957,0.47840834,0.13928145,0.60854936
126923635,-2.094768,0.5413675,0.1425263,0.48630717
126924418,-2.0411053,0.50037074,0.14720637,0.5879532
126935870,-2.0037725,0.48932937,0.15197323,0.6346942
126944353,-1.998,0.42666382,0.14852843,0.8159019
126949450,-2.010334,0.55033606,0.15584409,0.5145581
126961437,-2.0097268,0.4974044,0.1516741,0.6130448
126962714,-2.0815594,0.5387555,0.14421779,0.4968616
126965364,-2.053528,0.49327374,0.14487724,0.5954211
126985815,-1.9919487,0.48411027,0.15339066,0.654501
126985997,-2.0596533,0.43011484,0.13985433,0.75597435
127002798,-2.0941393,0.5112047,0.14036989,0.53713596
127005935,-2.0171826,0.48107648,0.14934961,0.6453211
127038887,-2.0614362,0.47100785,0.14220127,0.640984
127051159,-1.9934808,0.50277406,0.15457281,0.61148727
127053376,-2.056534,0.5151765,0.14604643,0.5502739
127057961,-2.0204048,0.44480762,0.14639045,0.739892
127079140,-2.0516372,0.4850313,0.14456742,0.6145127
127079644,-2.124546,0.48738927,0.1345564,0.5664381
127089415,-2.067795,0.5194212,0.14472848,0.53643197
127113185,-2.069996,0.49180046,0.14240755,0.58878285
127117848,-2.143977,0.4574468,0.1301135,0.6217863
127118023,-2.0459306,0.46941653,0.14431532,0.6549312
127155711,-2.0295107,0.4550781,0.1457354,0.7037091
127175756,-2.0844846,0.4502751,0.1376404,0.67887545
127189840,-2.0591226,0.5441399,0.14792079,0.49958345
127200125,-2.073068,0.5120209,0.14341895,0.54705524
127210711,-2.0331404,0.47566652,0.14660534,0.6479547
127253027,-2.1307921,0.5339045,0.13693276,0.4803748
127269102,-2.0228524,0.47307506,0.14793943,0.66103405
127277412,-2.0787623,0.43275625,0.13736367,0.7334748
127295646,-2.0242302,0.49902484,0.1496109,0.6007848
127297756,-2.0792165,0.5170431,0.14290865,0.5345705
127311537,-2.0026348,0.49908525,0.15288158,0.61377007
127313216,-2.0686853,0.44245702,0.13934517,0.71178645
127326893,-2.0633652,0.48131084,0.14262518,0.6156657
127331640,-2.0300758,0.5403756,0.1519699,0.52043456
127331865,-2.0572014,0.51210713,0.14571911,0.5556418
127332407,-2.0850186,0.4975471,0.14068356,0.5682965
127344551,-2.0672483,0.497419,0.14319678,0.5787467
127386362,-2.053634,0.5201607,0.146849,0.54274523
127390294,-2.0289953,0.48742205,0.14805001,0.6231579
127417273,-2.0510037,0.47431046,0.143917,0.6397152
127420866,-2.0425947,0.5005536,0.14700073,0.586703
127439509,-2.0770986,0.5209629,0.14350326,0.5287474
127451463,-2.097049,0.51107746,0.13995296,0.5358073
127459503,-2.0156,0.46862623,0.14870442,0.6771279
127470775,-2.0151794,0.49632305,0.1507683,0.6120419
127475836,-2.0312495,0.53016543,0.15096432,0.5370955
127502047,-1.9920447,0.45144153,0.15104993,0.74116945
127510877,-2.0298126,0.44323125,0.14491823,0.73767024
127512421,-2.1193812,0.5380476,0.13881217,0.47949725
127541538,-2.0839498,0.5132545,0.14195648,0.538877
127541793,-2.0388484,0.52386296,0.1493247,0.544122
127546913,-2.0997884,0.5187327,0.14012133,0.5207352
127566765,-2.1385818,0.4563584,0.13075234,0.6278232
127580527,-2.0861118,0.5625633,0.14545727,0.45961332
127612300,-2.1221473,0.49525982,0.13540213,0.5520257
127621615,-2.0303469,0.5062186,0.14923722,0.58237255
127633770,-2.011449,0.46031484,0.14874762,0.7020048
127648493,-2.020048,0.45300514,0.1469826,0.7162418
127651451,-2.045908,0.48040017,0.14507334,0.62861
127659150,-2.0312347,0.4768316,0.1469665,0.64638066
127663276,-1.9490806,0.46579325,0.15872233,0.73156285
127682395,-2.045718,0.4605687,0.14375338,0.6776871
127698638,-2.0363061,0.48731294,0.14696378,0.61886287
127700017,-2.0799465,0.4929147,0.14107494,0.5806392
127706001,-2.1240594,0.49494642,0.1351225,0.5515835
127749735,-2.0583155,0.5143817,0.14572687,0.5507679
127778527,-1.9744653,0.45456198,0.15394622,0.74504554
127793863,-2.1118906,0.50995374,0.13781208,0.5299388
127811913,-2.0377662,0.48567858,0.14663272,0.62163144
127830439,-2.1164956,0.4878367,0.1356736,0.5700939
127877563,-2.042869,0.53849196,0.14988568,0.5168943
127885587,-2.044563,0.4961461,0.14638978,0.5946913
127895912,-2.1367738,0.48348525,0.1326694,0.56755024
127904139,-2.0181506,0.44607368,0.14680359,0.7377742
127919783,-2.0107064,0.5058006,0.1521651,0.59478
127935131,-1.9867231,0.50945395,0.15614794,0.60162574
127939621,-1.9783407,0.47312334,0.15467674,0.6909972
127945303,-2.0998695,0.4746628,0.13707638,0.6084042
127945466,-2.0066538,0.5115561,0.15323097,0.58554465
127952980,-1.939057,0.5297441,0.16550687,0.5897715
127956982,-2.1094348,0.5305633,0.13964021,0.49606213
127957262,-2.035721,0.48281607,0.14672938,0.629439
127965242,-2.008444,0.52785736,0.15425822,0.55362433
127982857,-1.9936024,0.5136982,0.15541449,0.5889459
128011918,-2.0029712,0.50913,0.153606,0.5925852
128020653,-2.0697296,0.5304015,0.14528373,0.5164252
128034541,-1.995688,0.51154137,0.15491936,0.5920306
128060887,-2.0516398,0.51045424,0.146408,0.5618899
128096750,-2.2034285,0.5125511,0.12592433,0.47933072
128105599,-2.025016,0.45211196,0.14619507,0.7152218
128115361,-2.0180178,0.4912196,0.14996259,0.62148625
128118499,-2.0389576,0.5049718,0.14786446,0.57986856
128131238,-2.1388252,0.496831,0.13326646,0.5398878
128133444,-2.002464,0.48449156,0.15181418,0.64675516
128134532,-2.115657,0.5386369,0.13937427,0.48038605
128138193,-2.0502756,0.49352238,0.14536706,0.5968323
128146557,-2.0163515,0.49934593,0.15081848,0.60485536
128149574,-2.1319807,0.5267923,0.13625522,0.49099192
128162355,-2.1022341,0.50885415,0.1390714,0.53709507
128180226,-2.0461462,0.5042967,0.14675531,0.57706076
128182301,-2.0671847,0.490023,0.14268392,0.594213
128194411,-2.0567415,0.5616162,0.14971301,0.47465748
128195884,-2.0122406,0.4780243,0.14987001,0.6558655
128199947,-2.1030369,0.45366743,0.13531773,0.65747535
128207394,-2.0060892,0.47217,0.15037592,0.67449933
